[2025-05-12 14:37:12,134][__main__][INFO] - Starting training...
[2025-05-12 14:37:12,134][__main__][INFO] - Original Hydra directory: /fs/cml-scratch/amishab/equibot
[2025-05-12 14:37:12,134][__main__][INFO] - Target output directory: /fs/nexus-projects/Sketch_VLM_RL/equibit
[2025-05-12 14:37:12,134][__main__][INFO] - Changed working directory to: /fs/nexus-projects/Sketch_VLM_RL/equibit
[2025-05-12 14:37:12,135][__main__][WARNING] - Hydra config directory not found at /fs/cml-scratch/amishab/equibot/.hydra
[2025-05-12 14:37:14,913][__main__][INFO] - Successfully initialized wandb
[2025-05-12 14:37:35,169][__main__][INFO] - Initialized dataloader with 1787 samples
[2025-05-12 15:01:11,041][__main__][INFO] - Starting training...
[2025-05-12 15:01:11,042][__main__][INFO] - Original Hydra directory: /fs/cml-scratch/amishab/equibot
[2025-05-12 15:01:11,042][__main__][INFO] - Target output directory: /fs/nexus-projects/Sketch_VLM_RL/equibit
[2025-05-12 15:01:11,042][__main__][INFO] - Changed working directory to: /fs/nexus-projects/Sketch_VLM_RL/equibit
[2025-05-12 15:01:11,042][__main__][WARNING] - Hydra config directory not found at /fs/cml-scratch/amishab/equibot/.hydra
[2025-05-12 15:01:13,955][__main__][INFO] - Successfully initialized wandb
[2025-05-12 15:01:27,546][__main__][INFO] - Initialized dataloader with 1787 samples
[2025-05-12 15:02:06,315][__main__][INFO] - Initialized evaluation environment
[2025-05-12 15:02:19,338][__main__][INFO] - Starting training from scratch
[2025-05-12 15:02:29,342][__main__][INFO] - Epoch 0, Batch 0, Metrics: {'loss': tensor(1.1317, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.214212, 'mean_pred_noise_norm': 4.876837}
[2025-05-12 15:09:53,061][__main__][INFO] - Epoch 58, Batch 49, Metrics: {'loss': tensor(0.0424, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.733981, 'mean_pred_noise_norm': 14.361309}
[2025-05-12 15:09:53,175][__main__][INFO] - Epoch 58, Batch 50, Metrics: {'loss': tensor(0.0433, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.213538, 'mean_pred_noise_norm': 14.523327}
[2025-05-12 15:09:53,290][__main__][INFO] - Epoch 58, Batch 51, Metrics: {'loss': tensor(0.0272, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.904112, 'mean_pred_noise_norm': 14.68332}
[2025-05-12 15:09:53,405][__main__][INFO] - Epoch 58, Batch 52, Metrics: {'loss': tensor(0.0321, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.056356, 'mean_pred_noise_norm': 14.634115}
[2025-05-12 15:09:53,520][__main__][INFO] - Epoch 58, Batch 53, Metrics: {'loss': tensor(0.0405, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.91998, 'mean_pred_noise_norm': 14.579644}
[2025-05-12 15:09:53,634][__main__][INFO] - Epoch 58, Batch 54, Metrics: {'loss': tensor(0.0558, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.986346, 'mean_pred_noise_norm': 14.43355}
[2025-05-12 15:09:54,252][__main__][INFO] - Epoch 59, Batch 0, Metrics: {'loss': tensor(0.0513, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.13403, 'mean_pred_noise_norm': 14.565787}
[2025-05-12 15:09:54,385][__main__][INFO] - Epoch 59, Batch 1, Metrics: {'loss': tensor(0.0495, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.958507, 'mean_pred_noise_norm': 14.5403805}
[2025-05-12 15:09:54,516][__main__][INFO] - Epoch 59, Batch 2, Metrics: {'loss': tensor(0.0849, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.888515, 'mean_pred_noise_norm': 14.374664}
[2025-05-12 15:09:54,647][__main__][INFO] - Epoch 59, Batch 3, Metrics: {'loss': tensor(0.0438, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.929258, 'mean_pred_noise_norm': 14.683731}
[2025-05-12 15:09:54,768][__main__][INFO] - Epoch 59, Batch 4, Metrics: {'loss': tensor(0.0498, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.704643, 'mean_pred_noise_norm': 14.6231165}
[2025-05-12 15:09:54,899][__main__][INFO] - Epoch 59, Batch 5, Metrics: {'loss': tensor(0.0259, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.866041, 'mean_pred_noise_norm': 14.724109}
[2025-05-12 15:09:55,024][__main__][INFO] - Epoch 59, Batch 6, Metrics: {'loss': tensor(0.0534, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.95505, 'mean_pred_noise_norm': 14.376516}
[2025-05-12 15:09:55,155][__main__][INFO] - Epoch 59, Batch 7, Metrics: {'loss': tensor(0.0506, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.871897, 'mean_pred_noise_norm': 14.235712}
[2025-05-12 15:09:55,285][__main__][INFO] - Epoch 59, Batch 8, Metrics: {'loss': tensor(0.0376, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.021169, 'mean_pred_noise_norm': 14.468117}
[2025-05-12 15:09:55,416][__main__][INFO] - Epoch 59, Batch 9, Metrics: {'loss': tensor(0.0404, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.981066, 'mean_pred_noise_norm': 14.583603}
[2025-05-12 15:09:55,547][__main__][INFO] - Epoch 59, Batch 10, Metrics: {'loss': tensor(0.0676, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.8841095, 'mean_pred_noise_norm': 14.325682}
[2025-05-12 15:09:55,672][__main__][INFO] - Epoch 59, Batch 11, Metrics: {'loss': tensor(0.0454, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.946265, 'mean_pred_noise_norm': 14.373037}
[2025-05-12 15:09:55,803][__main__][INFO] - Epoch 59, Batch 12, Metrics: {'loss': tensor(0.0305, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.136038, 'mean_pred_noise_norm': 14.723312}
[2025-05-12 15:09:55,928][__main__][INFO] - Epoch 59, Batch 13, Metrics: {'loss': tensor(0.0676, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.017884, 'mean_pred_noise_norm': 14.484444}
[2025-05-12 15:09:56,058][__main__][INFO] - Epoch 59, Batch 14, Metrics: {'loss': tensor(0.0459, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.126899, 'mean_pred_noise_norm': 14.740965}
[2025-05-12 15:09:56,189][__main__][INFO] - Epoch 59, Batch 15, Metrics: {'loss': tensor(0.0321, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.9187975, 'mean_pred_noise_norm': 14.873326}
[2025-05-12 15:09:56,320][__main__][INFO] - Epoch 59, Batch 16, Metrics: {'loss': tensor(0.0501, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.9888525, 'mean_pred_noise_norm': 14.760511}
[2025-05-12 15:09:56,451][__main__][INFO] - Epoch 59, Batch 17, Metrics: {'loss': tensor(0.0563, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.085175, 'mean_pred_noise_norm': 14.684145}
[2025-05-12 15:09:56,581][__main__][INFO] - Epoch 59, Batch 18, Metrics: {'loss': tensor(0.0299, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.047309, 'mean_pred_noise_norm': 14.697582}
[2025-05-12 15:09:56,712][__main__][INFO] - Epoch 59, Batch 19, Metrics: {'loss': tensor(0.0417, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.856684, 'mean_pred_noise_norm': 14.587124}
[2025-05-12 15:09:56,842][__main__][INFO] - Epoch 59, Batch 20, Metrics: {'loss': tensor(0.0326, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.859898, 'mean_pred_noise_norm': 14.629374}
[2025-05-12 15:09:56,973][__main__][INFO] - Epoch 59, Batch 21, Metrics: {'loss': tensor(0.0726, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.847537, 'mean_pred_noise_norm': 14.256395}
[2025-05-12 15:09:57,098][__main__][INFO] - Epoch 59, Batch 22, Metrics: {'loss': tensor(0.0331, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.68692, 'mean_pred_noise_norm': 14.473082}
[2025-05-12 15:09:57,228][__main__][INFO] - Epoch 59, Batch 23, Metrics: {'loss': tensor(0.0439, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.941071, 'mean_pred_noise_norm': 14.334038}
[2025-05-12 15:09:57,359][__main__][INFO] - Epoch 59, Batch 24, Metrics: {'loss': tensor(0.0446, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.07625, 'mean_pred_noise_norm': 14.489597}
[2025-05-12 15:09:57,489][__main__][INFO] - Epoch 59, Batch 25, Metrics: {'loss': tensor(0.0403, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.922337, 'mean_pred_noise_norm': 14.573395}
[2025-05-12 15:09:57,619][__main__][INFO] - Epoch 59, Batch 26, Metrics: {'loss': tensor(0.0523, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.975721, 'mean_pred_noise_norm': 14.392325}
[2025-05-12 15:09:57,750][__main__][INFO] - Epoch 59, Batch 27, Metrics: {'loss': tensor(0.0207, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.021957, 'mean_pred_noise_norm': 14.810455}
[2025-05-12 15:09:57,880][__main__][INFO] - Epoch 59, Batch 28, Metrics: {'loss': tensor(0.0589, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.862797, 'mean_pred_noise_norm': 14.459145}
[2025-05-12 15:09:57,993][__main__][INFO] - Epoch 59, Batch 29, Metrics: {'loss': tensor(0.0395, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.713754, 'mean_pred_noise_norm': 14.514118}
[2025-05-12 15:09:58,124][__main__][INFO] - Epoch 59, Batch 30, Metrics: {'loss': tensor(0.0466, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.998567, 'mean_pred_noise_norm': 14.415264}
[2025-05-12 15:09:58,254][__main__][INFO] - Epoch 59, Batch 31, Metrics: {'loss': tensor(0.0492, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.969974, 'mean_pred_noise_norm': 14.5049095}
[2025-05-12 15:09:58,386][__main__][INFO] - Epoch 59, Batch 32, Metrics: {'loss': tensor(0.0381, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.801188, 'mean_pred_noise_norm': 14.538693}
[2025-05-12 15:09:58,517][__main__][INFO] - Epoch 59, Batch 33, Metrics: {'loss': tensor(0.0510, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.936625, 'mean_pred_noise_norm': 14.453166}
[2025-05-12 15:09:58,648][__main__][INFO] - Epoch 59, Batch 34, Metrics: {'loss': tensor(0.0380, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.808578, 'mean_pred_noise_norm': 14.560629}
[2025-05-12 15:09:58,779][__main__][INFO] - Epoch 59, Batch 35, Metrics: {'loss': tensor(0.0526, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.93438, 'mean_pred_noise_norm': 14.275951}
[2025-05-12 15:09:58,910][__main__][INFO] - Epoch 59, Batch 36, Metrics: {'loss': tensor(0.0357, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.877668, 'mean_pred_noise_norm': 14.530447}
[2025-05-12 15:09:59,035][__main__][INFO] - Epoch 59, Batch 37, Metrics: {'loss': tensor(0.0267, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.815163, 'mean_pred_noise_norm': 14.564369}
[2025-05-12 15:09:59,166][__main__][INFO] - Epoch 59, Batch 38, Metrics: {'loss': tensor(0.0272, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.972195, 'mean_pred_noise_norm': 14.707031}
[2025-05-12 15:09:59,280][__main__][INFO] - Epoch 59, Batch 39, Metrics: {'loss': tensor(0.0495, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.846181, 'mean_pred_noise_norm': 14.516205}
[2025-05-12 15:09:59,393][__main__][INFO] - Epoch 59, Batch 40, Metrics: {'loss': tensor(0.0412, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.074351, 'mean_pred_noise_norm': 14.658833}
[2025-05-12 15:09:59,506][__main__][INFO] - Epoch 59, Batch 41, Metrics: {'loss': tensor(0.0326, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.983536, 'mean_pred_noise_norm': 14.615454}
[2025-05-12 15:09:59,620][__main__][INFO] - Epoch 59, Batch 42, Metrics: {'loss': tensor(0.0373, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.889742, 'mean_pred_noise_norm': 14.561708}
[2025-05-12 15:09:59,733][__main__][INFO] - Epoch 59, Batch 43, Metrics: {'loss': tensor(0.0579, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.936089, 'mean_pred_noise_norm': 14.560482}
[2025-05-12 15:09:59,847][__main__][INFO] - Epoch 59, Batch 44, Metrics: {'loss': tensor(0.0420, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.026384, 'mean_pred_noise_norm': 14.648948}
[2025-05-12 15:09:59,961][__main__][INFO] - Epoch 59, Batch 45, Metrics: {'loss': tensor(0.0674, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.834169, 'mean_pred_noise_norm': 14.422738}
[2025-05-12 15:10:00,075][__main__][INFO] - Epoch 59, Batch 46, Metrics: {'loss': tensor(0.0533, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.755457, 'mean_pred_noise_norm': 14.51836}
[2025-05-12 15:10:00,189][__main__][INFO] - Epoch 59, Batch 47, Metrics: {'loss': tensor(0.0431, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.025912, 'mean_pred_noise_norm': 14.544065}
[2025-05-12 15:10:00,304][__main__][INFO] - Epoch 59, Batch 48, Metrics: {'loss': tensor(0.0591, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.085102, 'mean_pred_noise_norm': 14.380765}
[2025-05-12 15:10:00,418][__main__][INFO] - Epoch 59, Batch 49, Metrics: {'loss': tensor(0.0526, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.957138, 'mean_pred_noise_norm': 14.31389}
[2025-05-12 15:10:00,535][__main__][INFO] - Epoch 59, Batch 50, Metrics: {'loss': tensor(0.0418, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.895845, 'mean_pred_noise_norm': 14.403723}
[2025-05-12 15:10:00,650][__main__][INFO] - Epoch 59, Batch 51, Metrics: {'loss': tensor(0.0369, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.838928, 'mean_pred_noise_norm': 14.48348}
[2025-05-12 15:10:00,766][__main__][INFO] - Epoch 59, Batch 52, Metrics: {'loss': tensor(0.0336, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.875008, 'mean_pred_noise_norm': 14.628619}
[2025-05-12 15:10:00,881][__main__][INFO] - Epoch 59, Batch 53, Metrics: {'loss': tensor(0.0656, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.2081, 'mean_pred_noise_norm': 14.568597}
[2025-05-12 15:10:00,996][__main__][INFO] - Epoch 59, Batch 54, Metrics: {'loss': tensor(0.0353, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.925854, 'mean_pred_noise_norm': 14.635374}
[2025-05-12 15:10:01,602][__main__][INFO] - Epoch 60, Batch 0, Metrics: {'loss': tensor(0.0354, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.900989, 'mean_pred_noise_norm': 14.507558}
[2025-05-12 15:10:01,746][__main__][INFO] - Epoch 60, Batch 1, Metrics: {'loss': tensor(0.0267, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.947161, 'mean_pred_noise_norm': 14.732454}
[2025-05-12 15:10:01,873][__main__][INFO] - Epoch 60, Batch 2, Metrics: {'loss': tensor(0.0477, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.929932, 'mean_pred_noise_norm': 14.630437}
[2025-05-12 15:10:02,005][__main__][INFO] - Epoch 60, Batch 3, Metrics: {'loss': tensor(0.0563, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.932571, 'mean_pred_noise_norm': 14.589136}
[2025-05-12 15:10:02,138][__main__][INFO] - Epoch 60, Batch 4, Metrics: {'loss': tensor(0.0201, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.918648, 'mean_pred_noise_norm': 14.742665}
[2025-05-12 15:10:02,270][__main__][INFO] - Epoch 60, Batch 5, Metrics: {'loss': tensor(0.0208, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.063755, 'mean_pred_noise_norm': 14.706543}
[2025-05-12 15:10:02,402][__main__][INFO] - Epoch 60, Batch 6, Metrics: {'loss': tensor(0.0654, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.940252, 'mean_pred_noise_norm': 14.340341}
[2025-05-12 15:10:02,534][__main__][INFO] - Epoch 60, Batch 7, Metrics: {'loss': tensor(0.0402, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.100895, 'mean_pred_noise_norm': 14.592532}
[2025-05-12 15:10:02,661][__main__][INFO] - Epoch 60, Batch 8, Metrics: {'loss': tensor(0.0272, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.896189, 'mean_pred_noise_norm': 14.656675}
[2025-05-12 15:10:02,793][__main__][INFO] - Epoch 60, Batch 9, Metrics: {'loss': tensor(0.0334, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.150404, 'mean_pred_noise_norm': 14.8668995}
[2025-05-12 15:10:02,925][__main__][INFO] - Epoch 60, Batch 10, Metrics: {'loss': tensor(0.0692, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.9249, 'mean_pred_noise_norm': 14.445126}
[2025-05-12 15:10:03,057][__main__][INFO] - Epoch 60, Batch 11, Metrics: {'loss': tensor(0.0761, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.942229, 'mean_pred_noise_norm': 14.507917}
[2025-05-12 15:10:03,189][__main__][INFO] - Epoch 60, Batch 12, Metrics: {'loss': tensor(0.0328, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.757942, 'mean_pred_noise_norm': 14.741413}
[2025-05-12 15:10:03,321][__main__][INFO] - Epoch 60, Batch 13, Metrics: {'loss': tensor(0.0219, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.995838, 'mean_pred_noise_norm': 14.744045}
[2025-05-12 15:10:03,453][__main__][INFO] - Epoch 60, Batch 14, Metrics: {'loss': tensor(0.0750, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.047388, 'mean_pred_noise_norm': 14.466339}
[2025-05-12 15:10:03,585][__main__][INFO] - Epoch 60, Batch 15, Metrics: {'loss': tensor(0.0519, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.838269, 'mean_pred_noise_norm': 14.509825}
[2025-05-12 15:10:03,718][__main__][INFO] - Epoch 60, Batch 16, Metrics: {'loss': tensor(0.0513, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.900251, 'mean_pred_noise_norm': 14.440765}
[2025-05-12 15:10:03,849][__main__][INFO] - Epoch 60, Batch 17, Metrics: {'loss': tensor(0.0546, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.241205, 'mean_pred_noise_norm': 14.595825}
[2025-05-12 15:10:03,981][__main__][INFO] - Epoch 60, Batch 18, Metrics: {'loss': tensor(0.0317, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.84757, 'mean_pred_noise_norm': 14.574734}
[2025-05-12 15:10:04,108][__main__][INFO] - Epoch 60, Batch 19, Metrics: {'loss': tensor(0.0299, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.898035, 'mean_pred_noise_norm': 14.602974}
[2025-05-12 15:10:04,234][__main__][INFO] - Epoch 60, Batch 20, Metrics: {'loss': tensor(0.0626, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.883279, 'mean_pred_noise_norm': 14.397327}
[2025-05-12 15:10:04,360][__main__][INFO] - Epoch 60, Batch 21, Metrics: {'loss': tensor(0.0561, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.094248, 'mean_pred_noise_norm': 14.425867}
[2025-05-12 15:10:04,485][__main__][INFO] - Epoch 60, Batch 22, Metrics: {'loss': tensor(0.0445, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.16733, 'mean_pred_noise_norm': 14.661011}
[2025-05-12 15:10:04,616][__main__][INFO] - Epoch 60, Batch 23, Metrics: {'loss': tensor(0.0564, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.98775, 'mean_pred_noise_norm': 14.570719}
[2025-05-12 15:10:04,748][__main__][INFO] - Epoch 60, Batch 24, Metrics: {'loss': tensor(0.0410, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.05606, 'mean_pred_noise_norm': 14.819567}
[2025-05-12 15:10:04,880][__main__][INFO] - Epoch 60, Batch 25, Metrics: {'loss': tensor(0.0327, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.947521, 'mean_pred_noise_norm': 14.765235}
[2025-05-12 15:10:05,012][__main__][INFO] - Epoch 60, Batch 26, Metrics: {'loss': tensor(0.0380, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.926678, 'mean_pred_noise_norm': 14.739736}
[2025-05-12 15:10:05,145][__main__][INFO] - Epoch 60, Batch 27, Metrics: {'loss': tensor(0.0267, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.200325, 'mean_pred_noise_norm': 14.92938}
[2025-05-12 15:10:05,277][__main__][INFO] - Epoch 60, Batch 28, Metrics: {'loss': tensor(0.0599, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.932863, 'mean_pred_noise_norm': 14.518003}
[2025-05-12 15:10:05,409][__main__][INFO] - Epoch 60, Batch 29, Metrics: {'loss': tensor(0.0232, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.765501, 'mean_pred_noise_norm': 14.711172}
[2025-05-12 15:10:05,534][__main__][INFO] - Epoch 60, Batch 30, Metrics: {'loss': tensor(0.0462, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.981621, 'mean_pred_noise_norm': 14.463026}
[2025-05-12 15:10:05,666][__main__][INFO] - Epoch 60, Batch 31, Metrics: {'loss': tensor(0.0437, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.760803, 'mean_pred_noise_norm': 14.371733}
[2025-05-12 15:10:05,795][__main__][INFO] - Epoch 60, Batch 32, Metrics: {'loss': tensor(0.0273, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.767651, 'mean_pred_noise_norm': 14.567299}
[2025-05-12 15:10:05,926][__main__][INFO] - Epoch 60, Batch 33, Metrics: {'loss': tensor(0.0503, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.969154, 'mean_pred_noise_norm': 14.350849}
[2025-05-12 15:10:06,058][__main__][INFO] - Epoch 60, Batch 34, Metrics: {'loss': tensor(0.0371, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.273223, 'mean_pred_noise_norm': 14.597899}
[2025-05-12 15:10:06,190][__main__][INFO] - Epoch 60, Batch 35, Metrics: {'loss': tensor(0.0399, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.785431, 'mean_pred_noise_norm': 14.522179}
[2025-05-12 15:10:06,322][__main__][INFO] - Epoch 60, Batch 36, Metrics: {'loss': tensor(0.0317, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.9620495, 'mean_pred_noise_norm': 14.664007}
[2025-05-12 15:10:06,454][__main__][INFO] - Epoch 60, Batch 37, Metrics: {'loss': tensor(0.0463, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.807169, 'mean_pred_noise_norm': 14.510785}
[2025-05-12 15:10:06,568][__main__][INFO] - Epoch 60, Batch 38, Metrics: {'loss': tensor(0.0490, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.654245, 'mean_pred_noise_norm': 14.418095}
[2025-05-12 15:10:06,683][__main__][INFO] - Epoch 60, Batch 39, Metrics: {'loss': tensor(0.0660, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.939243, 'mean_pred_noise_norm': 14.447592}
[2025-05-12 15:10:06,798][__main__][INFO] - Epoch 60, Batch 40, Metrics: {'loss': tensor(0.0351, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.881615, 'mean_pred_noise_norm': 14.462705}
[2025-05-12 15:10:06,912][__main__][INFO] - Epoch 60, Batch 41, Metrics: {'loss': tensor(0.0898, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.992495, 'mean_pred_noise_norm': 14.255389}
[2025-05-12 15:10:07,026][__main__][INFO] - Epoch 60, Batch 42, Metrics: {'loss': tensor(0.0385, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 15.142851, 'mean_pred_noise_norm': 14.601085}
[2025-05-12 15:10:07,140][__main__][INFO] - Epoch 60, Batch 43, Metrics: {'loss': tensor(0.0642, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.718905, 'mean_pred_noise_norm': 14.243174}
[2025-05-12 15:10:07,254][__main__][INFO] - Epoch 60, Batch 44, Metrics: {'loss': tensor(0.0340, device='cuda:0', grad_fn=<MseLossBackward0>), 'mean_gt_noise_norm': 14.877866, 'mean_pred_noise_norm': 14.606194}
